subID,blockID,trialID,mapID,condition,checkTrial,fullscreenOn,time,mousePos,click,undo,submit,choiceDyn,choiceHis,choiceLocDyn,choiceLoc,budgetDyn,budgetHis,cityNr,checkEnd,checkPass
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,1987,"[""632.91"",""473.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2086,"[""613.47"",""455.97""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2187,"[""571.66"",""411.25""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2286,"[""568.75"",""404.45""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2387,"[""567.77"",""404.45""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2486,"[""566.80"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2587,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2686,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2786,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2886,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,2986,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3086,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3186,"[""565.83"",""403.47""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3287,"[""549.30"",""354.86""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3387,"[""546.38"",""319.86""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3487,"[""553.19"",""327.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3588,"[""562.91"",""353.89""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3687,"[""560.97"",""349.03""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3789,"[""557.08"",""339.31""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3886,"[""557.08"",""337.36""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,3986,"[""556.11"",""336.39""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4087,"[""556.11"",""336.39""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4186,"[""608.61"",""358.75""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4289,"[""710.69"",""431.67""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4373,"[""724.30"",""440.42""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4470,"[""735"",""445.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4570,"[""738.88"",""447.22""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4670,"[""706.80"",""448.20""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4848,"[""693.19"",""453.06""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,4959,"[""693.19"",""446.25""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5067,"[""670.83"",""404.45""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5155,"[""664.02"",""397.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5255,"[""664.02"",""397.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5355,"[""664.02"",""397.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5455,"[""662.08"",""397.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5554,"[""648.47"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5655,"[""644.58"",""409.31""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5754,"[""643.61"",""414.17""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5855,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,5954,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6054,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6153,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6254,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6353,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6454,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6571,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6653,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6754,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6854,"[""640.69"",""416.11""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,6970,"[""650.41"",""412.22""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7071,"[""716.52"",""383.06""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7171,"[""773.88"",""347.08""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7271,"[""803.05"",""305.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7355,"[""809.86"",""292.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7471,"[""810.83"",""292.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7571,"[""810.83"",""292.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7670,"[""810.83"",""292.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7754,"[""810.83"",""292.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7854,"[""808.88"",""295.56""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,7971,"[""805"",""305.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8070,"[""791.38"",""325.69""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8172,"[""759.30"",""360.70""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8271,"[""728.19"",""387.92""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8371,"[""709.72"",""397.64""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8470,"[""705.83"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8571,"[""705.83"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8670,"[""705.83"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8770,"[""705.83"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8871,"[""703.88"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,8971,"[""695.13"",""399.58""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9071,"[""666.94"",""398.61""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9154,"[""660.13"",""404.45""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9254,"[""644.58"",""421.95""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9354,"[""633.88"",""421.95""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9454,"[""627.08"",""414.17""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9554,"[""624.16"",""413.20""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9659,"[""623.19"",""412.22""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9754,"[""623.19"",""411.25""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9854,"[""625.13"",""410.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,9954,"[""627.08"",""410.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10054,"[""628.05"",""410.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10154,"[""628.05"",""410.28""]",0,0,0,[0],0,"[[715,282]]","[715,282]",[300],300,0,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10189,"[""628.05"",""410.28""]",1,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10254,"[""628.05"",""410.28""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10354,"[""628.05"",""410.28""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10453,"[""628.05"",""410.28""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10554,"[""629.02"",""410.28""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10654,"[""637.77"",""415.14""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10754,"[""638.75"",""415.14""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10853,"[""638.75"",""415.14""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,10954,"[""638.75"",""415.14""]",0,0,0,"[0,8]",8,"[[715,282],[629,410]]","[629,410]","[300,145.79234779039012]",145.7923478,1,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11002,"[""638.75"",""414.17""]",1,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11054,"[""638.75"",""414.17""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11154,"[""638.75"",""414.17""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11254,"[""638.75"",""414.17""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11354,"[""648.47"",""414.17""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11454,"[""690.27"",""425.84""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11554,"[""693.19"",""428.75""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11654,"[""694.16"",""430.70""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11754,"[""697.08"",""439.45""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11854,"[""697.08"",""442.36""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,11954,"[""693.19"",""441.39""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12055,"[""692.22"",""440.42""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12154,"[""691.25"",""438.47""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12257,"[""689.30"",""437.50""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12355,"[""687.36"",""437.50""]",0,0,0,"[0,8,20]",20,"[[715,282],[629,410],[640,415]]","[640,415]","[300,145.79234779039012,133.70930181679554]",133.7093018,2,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12365,"[""687.36"",""437.50""]",1,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12455,"[""687.36"",""437.50""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12554,"[""687.36"",""437.50""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12654,"[""687.36"",""437.50""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12754,"[""687.36"",""437.50""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12855,"[""698.05"",""445.28""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,12954,"[""702.91"",""454.03""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13054,"[""704.86"",""459.86""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13155,"[""704.86"",""460.84""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13254,"[""703.88"",""460.84""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13355,"[""702.91"",""459.86""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13454,"[""700.97"",""456.95""]",0,0,0,"[0,8,20,9]",9,"[[715,282],[629,410],[640,415],[692,439]]","[692,439]","[300,145.79234779039012,133.70930181679554,76.43801756369012]",76.43801756,3,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13526,"[""700.97"",""455.97""]",1,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13554,"[""700.97"",""455.97""]",0,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13653,"[""700.97"",""455.97""]",0,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13754,"[""700.97"",""455.97""]",0,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13856,"[""700.97"",""460.84""]",0,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
6125bfc97c42f9bc6fdef701,0,0,44,3,0,1,13954,"[""700.97"",""472.50""]",0,0,0,"[0,8,20,9,4]",4,"[[715,282],[629,410],[640,415],[692,439],[700,457]]","[700,457]","[300,145.79234779039012,133.70930181679554,76.43801756369012,56.740301960097916]",56.74030196,4,0,
