subID,blockID,trialID,mapID,condition,checkTrial,fullscreenOn,time,mousePos,click,undo,submit,choiceDyn,choiceHis,choiceLocDyn,choiceLoc,budgetDyn,budgetHis,cityNr,checkEnd,checkPass
57901207c9abeb0001af353e,0,0,40,3,0,1,6578,"[""893.33"",""405.18""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,6678,"[""885.18"",""411.85""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,6777,"[""880"",""411.85""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,6877,"[""878.51"",""411.85""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,6977,"[""875.55"",""413.33""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7076,"[""872.59"",""415.55""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7176,"[""872.59"",""415.55""]",0,0,0,[0],0,"[[844,369]]","[844,369]",[300],300,0,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7235,"[""872.59"",""415.55""]",1,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7292,"[""872.59"",""415.55""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7392,"[""868.14"",""421.48""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7492,"[""864.44"",""428.88""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7592,"[""867.40"",""429.62""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7692,"[""871.85"",""430.37""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
57901207c9abeb0001af353e,0,0,40,3,0,1,7791,"[""872.59"",""430.37""]",0,0,0,"[0,1]",1,"[[844,369],[872,413]]","[872,413]","[300,247.8463807583788]",247.8463808,1,0,
